step,policy,seed,failure_scenario,coverage,active_drones,mean_energy,hives,connected_hive_fraction,exploration_depth
106,adaptive_frontier,42,0,0.2832175925925926,24,31.999007178488046,3,1.0,88.62288406121068
107,adaptive_frontier,42,0,0.28541666666666665,24,31.994154205224245,3,1.0,89.80868670082756
108,adaptive_frontier,42,0,0.2869212962962963,24,31.991047689551156,3,1.0,90.26189402702113
109,adaptive_frontier,42,0,0.28923611111111114,24,31.9825531074499,3,1.0,91.45617983240099
110,adaptive_frontier,42,0,0.29131944444444446,24,31.977695499500783,3,1.0,91.82942735486327
111,adaptive_frontier,42,0,0.2934027777777778,24,31.972987972824892,3,1.0,92.5609225882314
112,adaptive_frontier,42,0,0.29606481481481484,24,31.972766954484673,3,1.0,93.12214906123117
113,adaptive_frontier,42,0,0.2983796296296296,24,31.960729314571307,3,1.0,94.30192086510294
114,adaptive_frontier,42,0,0.3,24,31.957077478920876,3,1.0,94.51856589570616
115,adaptive_frontier,42,0,0.3013888888888889,24,31.943433949231338,3,1.0,95.15870384059515
116,adaptive_frontier,42,0,0.30300925925925926,24,31.924660540658323,3,1.0,95.99918581897388
117,adaptive_frontier,42,0,0.30474537037037036,24,31.90599242921411,3,1.0,97.05808112509943
118,adaptive_frontier,42,0,0.30636574074074074,24,31.878963384532835,3,1.0,97.98575519791436
119,adaptive_frontier,42,0,0.30787037037037035,24,31.849825202413143,3,1.0,98.23789542651444
120,adaptive_frontier,42,0,0.30925925925925923,24,31.937736574359622,4,1.0,99.0798769497977
121,adaptive_frontier,42,0,0.3109953703703704,24,31.962248965120107,4,1.0,99.94591583009634
122,adaptive_frontier,42,0,0.3121527777777778,24,31.98667176919734,4,1.0,100.7838187411028
123,adaptive_frontier,42,0,0.31319444444444444,24,32.0,4,1.0,101.34656723401383
124,adaptive_frontier,42,0,0.31527777777777777,24,32.0,4,1.0,102.52105960267973
125,adaptive_frontier,42,0,0.3170138888888889,24,32.0,4,1.0,103.40048859437906
126,adaptive_frontier,42,0,0.31875,24,32.0,4,1.0,104.21953874152331
127,adaptive_frontier,42,0,0.32083333333333336,24,32.0,4,1.0,105.18584468110463
128,adaptive_frontier,42,0,0.32349537037037035,24,32.0,4,1.0,106.1313825286103
129,adaptive_frontier,42,0,0.32546296296296295,24,32.0,4,1.0,107.18162294127004
130,adaptive_frontier,42,0,0.3277777777777778,24,32.0,4,1.0,108.38331952767948
131,adaptive_frontier,42,0,0.3295138888888889,24,32.0,4,1.0,109.61017993202694
132,adaptive_frontier,42,0,0.3318287037037037,24,32.0,4,1.0,110.1908169698808
133,adaptive_frontier,42,0,0.33414351851851853,24,32.0,4,1.0,111.35505789984948
134,adaptive_frontier,42,0,0.3368055555555556,24,32.0,4,1.0,112.53491665357454
135,adaptive_frontier,42,0,0.3385416666666667,24,32.0,4,1.0,113.55076517934671
136,adaptive_frontier,42,0,0.34050925925925923,24,32.0,4,1.0,114.09842678251441
137,adaptive_frontier,42,0,0.3436342592592593,24,32.0,4,1.0,114.61639328046648
138,adaptive_frontier,42,0,0.34502314814814816,24,32.0,4,1.0,115.00784110825576
139,adaptive_frontier,42,0,0.346875,24,32.0,4,1.0,116.0552554968912
140,adaptive_frontier,42,0,0.3490740740740741,24,32.0,4,1.0,116.83467523565227
141,adaptive_frontier,42,0,0.3506944444444444,24,32.0,4,1.0,117.41210434246678
142,adaptive_frontier,42,0,0.3521990740740741,24,31.99949585715873,4,1.0,117.76763563144868
143,adaptive_frontier,42,0,0.35347222222222224,24,31.997971840618607,4,1.0,118.04635969726493
144,adaptive_frontier,42,0,0.35381944444444446,24,31.99992516834534,4,1.0,118.78442784527614
145,adaptive_frontier,42,0,0.3548611111111111,24,31.997444594887686,4,1.0,119.0
146,adaptive_frontier,42,0,0.35532407407407407,24,31.999390737040383,4,1.0,119.0
147,adaptive_frontier,42,0,0.355787037037037,24,31.99894136079058,4,1.0,119.0
148,adaptive_frontier,42,0,0.35671296296296295,24,31.997569308885435,4,1.0,119.0
149,adaptive_frontier,42,0,0.35717592592592595,24,31.993832151964313,4,1.0,119.0
150,adaptive_frontier,42,0,0.3577546296296296,24,31.98962701105519,4,1.0,119.0
151,adaptive_frontier,42,0,0.35810185185185184,24,31.989341978472307,4,1.0,119.0
152,adaptive_frontier,42,0,0.3587962962962963,24,31.987887460502975,4,1.0,119.0
153,adaptive_frontier,42,0,0.3590277777777778,24,31.98815520295351,4,1.0,119.0
154,adaptive_frontier,42,0,0.36006944444444444,24,31.98817218502261,4,1.0,119.0
155,adaptive_frontier,42,0,0.36064814814814816,24,31.984397347842506,4,1.0,119.0
156,adaptive_frontier,42,0,0.3612268518518518,24,31.9806686825002,4,1.0,119.0
157,adaptive_frontier,42,0,0.3613425925925926,24,31.99107646465625,4,1.0,119.0
158,adaptive_frontier,42,0,0.36157407407407405,24,31.99646871061634,4,1.0,119.0
159,adaptive_frontier,42,0,0.36157407407407405,24,31.994808342360454,4,1.0,119.0
160,adaptive_frontier,42,0,0.36157407407407405,24,32.0,5,1.0,119.0
161,adaptive_frontier,42,0,0.36157407407407405,24,32.0,5,1.0,119.0
162,adaptive_frontier,42,0,0.36157407407407405,24,32.0,5,1.0,119.0
163,adaptive_frontier,42,0,0.3616898148148148,24,32.0,5,1.0,119.0
164,adaptive_frontier,42,0,0.3616898148148148,24,32.0,5,1.0,119.0
165,adaptive_frontier,42,0,0.3616898148148148,24,32.0,5,1.0,119.0
166,adaptive_frontier,42,0,0.3616898148148148,24,32.0,5,1.0,119.0
167,adaptive_frontier,42,0,0.36192129629629627,24,32.0,5,1.0,119.0
168,adaptive_frontier,42,0,0.36192129629629627,24,32.0,5,1.0,119.0
169,adaptive_frontier,42,0,0.36192129629629627,24,32.0,5,1.0,119.0
170,adaptive_frontier,42,0,0.36192129629629627,24,32.0,5,1.0,119.0
171,adaptive_frontier,42,0,0.36192129629629627,24,32.0,5,1.0,119.0
172,adaptive_frontier,42,0,0.36203703703703705,24,32.0,5,1.0,119.0
173,adaptive_frontier,42,0,0.36203703703703705,24,32.0,5,1.0,119.0
174,adaptive_frontier,42,0,0.36203703703703705,24,32.0,5,1.0,119.0
175,adaptive_frontier,42,0,0.36203703703703705,24,32.0,5,1.0,119.0
176,adaptive_frontier,42,0,0.36203703703703705,24,32.0,5,1.0,119.0
177,adaptive_frontier,42,0,0.36203703703703705,24,32.0,5,1.0,119.0
178,adaptive_frontier,42,0,0.36203703703703705,24,32.0,5,1.0,119.0
179,adaptive_frontier,42,0,0.36203703703703705,24,32.0,5,1.0,119.0
180,adaptive_frontier,42,0,0.36226851851851855,24,32.0,5,1.0,119.0
181,adaptive_frontier,42,0,0.36226851851851855,24,32.0,5,1.0,119.0
182,adaptive_frontier,42,0,0.36226851851851855,24,32.0,5,1.0,119.0
183,adaptive_frontier,42,0,0.36226851851851855,24,32.0,5,1.0,119.0
184,adaptive_frontier,42,0,0.36226851851851855,24,32.0,5,1.0,119.0
185,adaptive_frontier,42,0,0.36226851851851855,24,32.0,5,1.0,119.0
186,adaptive_frontier,42,0,0.36226851851851855,24,32.0,5,1.0,119.0
187,adaptive_frontier,42,0,0.36226851851851855,24,32.0,5,1.0,119.0
188,adaptive_frontier,42,0,0.36226851851851855,24,32.0,5,1.0,119.0
189,adaptive_frontier,42,0,0.36226851851851855,24,32.0,5,1.0,119.0
190,adaptive_frontier,42,0,0.36226851851851855,24,32.0,5,1.0,119.0
191,adaptive_frontier,42,0,0.36226851851851855,24,32.0,5,1.0,119.0
192,adaptive_frontier,42,0,0.36226851851851855,24,32.0,5,1.0,119.0
193,adaptive_frontier,42,0,0.36226851851851855,24,32.0,5,1.0,119.0
194,adaptive_frontier,42,0,0.36226851851851855,24,32.0,5,1.0,119.0
195,adaptive_frontier,42,0,0.36226851851851855,24,32.0,5,1.0,119.0
196,adaptive_frontier,42,0,0.36226851851851855,24,32.0,5,1.0,119.0
197,adaptive_frontier,42,0,0.36226851851851855,24,32.0,5,1.0,119.0
198,adaptive_frontier,42,0,0.36226851851851855,24,32.0,5,1.0,119.0
199,adaptive_frontier,42,0,0.36226851851851855,24,32.0,5,1.0,119.0
200,adaptive_frontier,42,0,0.36226851851851855,24,32.0,5,1.0,119.0
201,adaptive_frontier,42,0,0.36226851851851855,24,32.0,5,1.0,119.0
202,adaptive_frontier,42,0,0.36226851851851855,24,32.0,5,1.0,119.0
203,adaptive_frontier,42,0,0.36226851851851855,24,32.0,5,1.0,119.0
204,adaptive_frontier,42,0,0.36226851851851855,24,32.0,5,1.0,119.0
205,adaptive_frontier,42,0,0.36226851851851855,24,32.0,5,1.0,119.0
206,adaptive_frontier,42,0,0.36226851851851855,24,32.0,5,1.0,119.0
207,adaptive_frontier,42,0,0.3625,24,32.0,5,1.0,119.0
208,adaptive_frontier,42,0,0.36261574074074077,24,32.0,5,1.0,119.0
209,adaptive_frontier,42,0,0.36261574074074077,24,32.0,5,1.0,119.0
210,adaptive_frontier,42,0,0.36261574074074077,24,32.0,5,1.0,119.0
211,adaptive_frontier,42,0,0.36261574074074077,24,32.0,5,1.0,119.0
212,adaptive_frontier,42,0,0.36261574074074077,24,32.0,5,1.0,119.0
213,adaptive_frontier,42,0,0.36261574074074077,24,32.0,5,1.0,119.0
214,adaptive_frontier,42,0,0.36261574074074077,24,32.0,5,1.0,119.0
215,adaptive_frontier,42,0,0.362962962962963,24,32.0,5,1.0,119.0
216,adaptive_frontier,42,0,0.3633101851851852,24,32.0,5,1.0,119.0
217,adaptive_frontier,42,0,0.3633101851851852,24,32.0,5,1.0,119.0
218,adaptive_frontier,42,0,0.3633101851851852,24,32.0,5,1.0,119.0
219,adaptive_frontier,42,0,0.3633101851851852,24,32.0,5,1.0,119.0
220,adaptive_frontier,42,0,0.3633101851851852,24,32.0,5,1.0,119.0
221,adaptive_frontier,42,0,0.3633101851851852,24,32.0,5,1.0,119.0
222,adaptive_frontier,42,0,0.3633101851851852,24,32.0,5,1.0,119.0
223,adaptive_frontier,42,0,0.3633101851851852,24,32.0,5,1.0,119.0
224,adaptive_frontier,42,0,0.3633101851851852,24,32.0,5,1.0,119.0
225,adaptive_frontier,42,0,0.3633101851851852,24,32.0,5,1.0,119.0
226,adaptive_frontier,42,0,0.3633101851851852,24,32.0,5,1.0,119.0
227,adaptive_frontier,42,0,0.3633101851851852,24,32.0,5,1.0,119.0
228,adaptive_frontier,42,0,0.3633101851851852,24,32.0,5,1.0,119.0
229,adaptive_frontier,42,0,0.3633101851851852,24,32.0,5,1.0,119.0
230,adaptive_frontier,42,0,0.3633101851851852,24,32.0,5,1.0,119.0
231,adaptive_frontier,42,0,0.3633101851851852,24,32.0,5,1.0,119.0
232,adaptive_frontier,42,0,0.3633101851851852,24,32.0,5,1.0,119.0
233,adaptive_frontier,42,0,0.3633101851851852,24,32.0,5,1.0,119.0
234,adaptive_frontier,42,0,0.3633101851851852,24,32.0,5,1.0,119.0
235,adaptive_frontier,42,0,0.3633101851851852,24,32.0,5,1.0,119.0
236,adaptive_frontier,42,0,0.3633101851851852,24,32.0,5,1.0,119.0
237,adaptive_frontier,42,0,0.3633101851851852,24,32.0,5,1.0,119.0
238,adaptive_frontier,42,0,0.3633101851851852,24,32.0,5,1.0,119.0
239,adaptive_frontier,42,0,0.3633101851851852,24,32.0,5,1.0,119.0
0,adaptive_frontier,84,0,0.009606481481481481,24,32.0,1,1.0,10.811964822663965
1,adaptive_frontier,84,0,0.011689814814814814,24,32.0,1,1.0,11.829109174596441
2,adaptive_frontier,84,0,0.013888888888888888,24,32.0,1,1.0,12.853049049426948
3,adaptive_frontier,84,0,0.015856481481481482,24,32.0,1,1.0,13.633391585087654
4,adaptive_frontier,84,0,0.01724537037037037,24,32.0,1,1.0,14.217108446223358
5,adaptive_frontier,84,0,0.01863425925925926,24,32.0,1,1.0,15.034178577291598
6,adaptive_frontier,84,0,0.020717592592592593,24,32.0,1,1.0,16.217388818688878
7,adaptive_frontier,84,0,0.022569444444444444,24,32.0,1,1.0,17.132138390995607
8,adaptive_frontier,84,0,0.024537037037037038,24,32.0,1,1.0,18.185076878263715
9,adaptive_frontier,84,0,0.026504629629629628,24,32.0,1,1.0,19.014661384703967
10,adaptive_frontier,84,0,0.028819444444444446,24,32.0,1,1.0,19.73744962026524
11,adaptive_frontier,84,0,0.030555555555555555,24,32.0,1,1.0,20.173483216332716
12,adaptive_frontier,84,0,0.03321759259259259,24,32.0,1,1.0,21.159014366834487
13,adaptive_frontier,84,0,0.03564814814814815,24,32.0,1,1.0,22.33507058248438
14,adaptive_frontier,84,0,0.0375,24,32.0,1,1.0,22.900382179710082
15,adaptive_frontier,84,0,0.03958333333333333,24,32.0,1,1.0,23.47839802797512
16,adaptive_frontier,84,0,0.041087962962962965,24,32.0,1,1.0,24.164425917018992
17,adaptive_frontier,84,0,0.04351851851851852,24,32.0,1,1.0,24.638720952384972
18,adaptive_frontier,84,0,0.04594907407407407,24,32.0,1,1.0,25.3846404200814
19,adaptive_frontier,84,0,0.04826388888888889,24,32.0,1,1.0,26.392309567176024
20,adaptive_frontier,84,0,0.050347222222222224,24,32.0,1,1.0,26.818839883168394
21,adaptive_frontier,84,0,0.0525462962962963,24,32.0,1,1.0,27.428035096399817
22,adaptive_frontier,84,0,0.05497685185185185,24,32.0,1,1.0,28.36577523120362
23,adaptive_frontier,84,0,0.05763888888888889,24,32.0,1,1.0,29.355504635842035
24,adaptive_frontier,84,0,0.06041666666666667,24,31.995457683041987,1,1.0,29.851158827693965
25,adaptive_frontier,84,0,0.06342592592592593,24,31.996234288110358,1,1.0,30.84078895520566
26,adaptive_frontier,84,0,0.06585648148148149,24,31.98963956349313,1,1.0,31.841003237768764
27,adaptive_frontier,84,0,0.06782407407407408,24,31.983470293521602,1,1.0,32.21549935646983
28,adaptive_frontier,84,0,0.0712962962962963,24,31.96005896758901,1,1.0,33.47524862703212
29,adaptive_frontier,84,0,0.07418981481481482,24,31.938695267214232,1,1.0,34.26847305594466
30,adaptive_frontier,84,0,0.07673611111111112,24,31.930763988529407,1,1.0,34.7968299436427
31,adaptive_frontier,84,0,0.07974537037037037,24,31.900034261763494,1,1.0,35.84122439135443
32,adaptive_frontier,84,0,0.08287037037037037,24,31.879556388363323,1,1.0,36.16274753255026
33,adaptive_frontier,84,0,0.0855324074074074,24,31.852980932511525,1,1.0,36.69149496999004
34,adaptive_frontier,84,0,0.08877314814814814,24,31.82624590050803,1,1.0,37.648555679097996
35,adaptive_frontier,84,0,0.09166666666666666,24,31.78136704035296,1,1.0,38.07433465645812
36,adaptive_frontier,84,0,0.09560185185185185,24,31.740958560679474,1,1.0,38.845790370107245
37,adaptive_frontier,84,0,0.09826388888888889,24,31.684909028838092,1,1.0,39.33067476489296
38,adaptive_frontier,84,0,0.10162037037037037,24,31.63044438735629,1,1.0,40.2431194306226
39,adaptive_frontier,84,0,0.10335648148148148,24,31.57035165795659,1,1.0,41.154738056165634
40,adaptive_frontier,84,0,0.10636574074074075,24,31.74260990850547,2,1.0,41.48524494061612
41,adaptive_frontier,84,0,0.10914351851851851,24,31.851160498870403,2,1.0,41.93377891781548
42,adaptive_frontier,84,0,0.11226851851851852,24,31.9211558102045,2,1.0,42.58754381588764
43,adaptive_frontier,84,0,0.11493055555555555,24,31.972521719601257,2,1.0,43.230983229901796
44,adaptive_frontier,84,0,0.11770833333333333,24,31.999365756238962,2,1.0,43.87637466791454
45,adaptive_frontier,84,0,0.12141203703703704,24,32.0,2,1.0,44.37047941331556
46,adaptive_frontier,84,0,0.12430555555555556,24,32.0,2,1.0,45.19258537389974
47,adaptive_frontier,84,0,0.12766203703703705,24,32.0,2,1.0,45.89183788978025
48,adaptive_frontier,84,0,0.13043981481481481,24,32.0,2,1.0,46.459653292417784
49,adaptive_frontier,84,0,0.13287037037037036,24,32.0,2,1.0,47.094989396373656
50,adaptive_frontier,84,0,0.13564814814814816,24,32.0,2,1.0,48.08404093189029
51,adaptive_frontier,84,0,0.13819444444444445,24,32.0,2,1.0,48.80137438298845
52,adaptive_frontier,84,0,0.140625,24,32.0,2,1.0,49.459078493204615
53,adaptive_frontier,84,0,0.14351851851851852,24,32.0,2,1.0,50.44831748361943
54,adaptive_frontier,84,0,0.14548611111111112,24,32.0,2,1.0,51.08014169625676
55,adaptive_frontier,84,0,0.1474537037037037,24,32.0,2,1.0,51.74300163725681
56,adaptive_frontier,84,0,0.15,24,32.0,2,1.0,52.15463941258054
57,adaptive_frontier,84,0,0.1528935185185185,24,32.0,2,1.0,52.958204319192355
58,adaptive_frontier,84,0,0.15648148148148147,24,32.0,2,1.0,53.31610937222526
59,adaptive_frontier,84,0,0.1582175925925926,24,32.0,2,1.0,53.82322004164527
60,adaptive_frontier,84,0,0.16064814814814815,24,32.0,2,1.0,54.30369350476252
61,adaptive_frontier,84,0,0.16319444444444445,24,31.998212978117863,2,1.0,54.83350543475376
62,adaptive_frontier,84,0,0.16620370370370371,24,31.995364624975746,2,1.0,55.51370343494479
63,adaptive_frontier,84,0,0.1693287037037037,24,31.992895847521513,2,1.0,56.16177255586542
64,adaptive_frontier,84,0,0.171875,24,31.99426813144574,2,1.0,56.721161772470275
65,adaptive_frontier,84,0,0.1755787037037037,24,31.990279677745615,2,1.0,57.631378828494135
66,adaptive_frontier,84,0,0.17858796296296298,24,31.988065893082048,2,1.0,58.44845656242644
67,adaptive_frontier,84,0,0.1814814814814815,24,31.985103958970353,2,1.0,58.82774019889132
68,adaptive_frontier,84,0,0.18391203703703704,24,31.989092680690266,2,1.0,59.446130680658335
69,adaptive_frontier,84,0,0.18773148148148147,24,31.982980975798583,2,1.0,60.54490684305578
70,adaptive_frontier,84,0,0.190625,24,31.9813157373675,2,1.0,61.02254540893803
71,adaptive_frontier,84,0,0.19328703703703703,24,31.977210820518508,2,1.0,61.864080504594455
72,adaptive_frontier,84,0,0.19594907407407408,24,31.968789615327733,2,1.0,62.25637384412516
73,adaptive_frontier,84,0,0.1980324074074074,24,31.9613340370378,2,1.0,62.831606238970394
74,adaptive_frontier,84,0,0.20023148148148148,24,31.95264470563282,2,1.0,63.7304820311279
75,adaptive_frontier,84,0,0.2025462962962963,24,31.93733763575408,2,1.0,63.87713091348388
76,adaptive_frontier,84,0,0.20416666666666666,24,31.925421015754164,2,1.0,64.77252597483991
77,adaptive_frontier,84,0,0.20636574074074074,24,31.90557532787246,2,1.0,65.31810416392221
78,adaptive_frontier,84,0,0.20798611111111112,24,31.884869316597403,2,1.0,66.4155785360045
79,adaptive_frontier,84,0,0.20983796296296298,24,31.85987548499025,2,1.0,67.09765116335275
80,adaptive_frontier,84,0,0.21180555555555555,24,31.933543724886864,3,1.0,67.79310523995704
81,adaptive_frontier,84,0,0.21377314814814816,24,31.954863847819894,3,1.0,68.00103171451504
82,adaptive_frontier,84,0,0.2153935185185185,24,31.971331331851115,3,1.0,68.51785785267194
83,adaptive_frontier,84,0,0.21736111111111112,24,31.9871190702691,3,1.0,69.57153582146269
84,adaptive_frontier,84,0,0.2195601851851852,24,32.0,3,1.0,70.37032016424858
85,adaptive_frontier,84,0,0.22268518518518518,24,32.0,3,1.0,71.42458101578761
86,adaptive_frontier,84,0,0.22546296296296298,24,32.0,3,1.0,72.47699775037105
87,adaptive_frontier,84,0,0.22777777777777777,24,32.0,3,1.0,73.31572617801345
88,adaptive_frontier,84,0,0.22962962962962963,24,32.0,3,1.0,73.57660068744298
89,adaptive_frontier,84,0,0.23287037037037037,24,32.0,3,1.0,74.54858885515442
90,adaptive_frontier,84,0,0.23587962962962963,24,32.0,3,1.0,75.59078712969585
91,adaptive_frontier,84,0,0.2377314814814815,24,32.0,3,1.0,76.25548040953913
92,adaptive_frontier,84,0,0.2403935185185185,24,32.0,3,1.0,77.02814310102809
93,adaptive_frontier,84,0,0.24224537037037036,24,32.0,3,1.0,77.76022065191431
94,adaptive_frontier,84,0,0.2454861111111111,24,32.0,3,1.0,78.69393800311028
95,adaptive_frontier,84,0,0.2490740740740741,24,32.0,3,1.0,79.18094903496018
96,adaptive_frontier,84,0,0.25243055555555555,24,32.0,3,1.0,80.16447782852488
97,adaptive_frontier,84,0,0.25462962962962965,24,32.0,3,1.0,81.04722120485424
98,adaptive_frontier,84,0,0.2569444444444444,24,32.0,3,1.0,81.66357623544884
99,adaptive_frontier,84,0,0.25960648148148147,24,32.0,3,1.0,82.60972488630074
100,adaptive_frontier,84,0,0.26273148148148145,24,32.0,3,1.0,83.37681816644378
101,adaptive_frontier,84,0,0.26481481481481484,24,32.0,3,1.0,84.38211479773278
102,adaptive_frontier,84,0,0.2675925925925926,24,32.0,3,1.0,85.13167363097672
103,adaptive_frontier,84,0,0.2704861111111111,24,32.0,3,1.0,86.08911484433645
104,adaptive_frontier,84,0,0.27337962962962964,24,31.99621533029047,3,1.0,86.51321204663122
105,adaptive_frontier,84,0,0.2758101851851852,24,31.999774723680982,3,1.0,86.75485640033331
106,adaptive_frontier,84,0,0.27881944444444445,24,31.995568789224354,3,1.0,87.74123580634944
107,adaptive_frontier,84,0,0.2818287037037037,24,31.986011570182473,3,1.0,88.54150609162069
108,adaptive_frontier,84,0,0.28391203703703705,24,31.989996950557543,3,1.0,89.18371166210792
109,adaptive_frontier,84,0,0.28738425925925926,24,31.980900172638297,3,1.0,90.0603681235562
110,adaptive_frontier,84,0,0.28935185185185186,24,31.973999569588155,3,1.0,91.25852491998675
111,adaptive_frontier,84,0,0.29108796296296297,24,31.96360624009084,3,1.0,92.02393468097257
112,adaptive_frontier,84,0,0.2929398148148148,24,31.947246111583855,3,1.0,92.56149135047066
113,adaptive_frontier,84,0,0.2951388888888889,24,31.93573551933314,3,1.0,93.2616280395383
114,adaptive_frontier,84,0,0.29768518518518516,24,31.912900495262814,3,1.0,94.15986058721802
115,adaptive_frontier,84,0,0.29953703703703705,24,31.891526720768315,3,1.0,95.0639788157912
116,adaptive_frontier,84,0,0.30104166666666665,24,31.866526224293665,3,1.0,95.67042565474664
117,adaptive_frontier,84,0,0.30277777777777776,24,31.834862559922794,3,1.0,96.6895085456654
118,adaptive_frontier,84,0,0.30474537037037036,24,31.797222063409706,3,1.0,97.05696177311421
119,adaptive_frontier,84,0,0.30636574074074074,24,31.759063357472893,3,1.0,97.663574405252
120,adaptive_frontier,84,0,0.30810185185185185,24,31.882703534516924,4,1.0,98.2228155712444
121,adaptive_frontier,84,0,0.3101851851851852,24,31.939521648882305,4,1.0,98.92699945877112
122,adaptive_frontier,84,0,0.3128472222222222,24,31.983146549617246,4,1.0,99.53842276141135
123,adaptive_frontier,84,0,0.3159722222222222,24,32.0,4,1.0,100.50929766512309
124,adaptive_frontier,84,0,0.31840277777777776,24,32.0,4,1.0,101.50144406062927
125,adaptive_frontier,84,0,0.3210648148148148,24,32.0,4,1.0,102.1405431495154
126,adaptive_frontier,84,0,0.32314814814814813,24,32.0,4,1.0,102.87033931137613
127,adaptive_frontier,84,0,0.32523148148148145,24,32.0,4,1.0,103.44203340610692
128,adaptive_frontier,84,0,0.328125,24,32.0,4,1.0,104.02470095607144
129,adaptive_frontier,84,0,0.33032407407407405,24,32.0,4,1.0,105.17769602358925
130,adaptive_frontier,84,0,0.33252314814814815,24,32.0,4,1.0,106.03741393463473
131,adaptive_frontier,84,0,0.3351851851851852,24,32.0,4,1.0,106.5654614471289
132,adaptive_frontier,84,0,0.33738425925925924,24,32.0,4,1.0,107.67376776686798
133,adaptive_frontier,84,0,0.3403935185185185,24,32.0,4,1.0,108.48242432059047
134,adaptive_frontier,84,0,0.3416666666666667,24,32.0,4,1.0,109.22184010656993
135,adaptive_frontier,84,0,0.3440972222222222,24,32.0,4,1.0,109.85249377473149
136,adaptive_frontier,84,0,0.34618055555555555,24,32.0,4,1.0,111.00731196966184
137,adaptive_frontier,84,0,0.3482638888888889,24,32.0,4,1.0,111.46787955160376
138,adaptive_frontier,84,0,0.34976851851851853,24,32.0,4,1.0,112.2488542325823
139,adaptive_frontier,84,0,0.35162037037037036,24,32.0,4,1.0,112.96234422481224
140,adaptive_frontier,84,0,0.3542824074074074,24,32.0,4,1.0,113.75846129323146
141,adaptive_frontier,84,0,0.3574074074074074,24,32.0,4,1.0,114.87591927042958
142,adaptive_frontier,84,0,0.3591435185185185,24,32.0,4,1.0,115.49116906317462
143,adaptive_frontier,84,0,0.36041666666666666,24,32.0,4,1.0,116.15445061638698
144,adaptive_frontier,84,0,0.3625,24,32.0,4,1.0,117.03918593525331
145,adaptive_frontier,84,0,0.36365740740740743,24,32.0,4,1.0,117.75792736268583
146,adaptive_frontier,84,0,0.3642361111111111,24,31.998424935875494,4,1.0,118.58789238116358
147,adaptive_frontier,84,0,0.3648148148148148,24,31.99767519343776,4,1.0,119.0
148,adaptive_frontier,84,0,0.365625,24,31.999316846844664,4,1.0,119.0
149,adaptive_frontier,84,0,0.3662037037037037,24,32.0,4,1.0,119.0
150,adaptive_frontier,84,0,0.36701388888888886,24,32.0,4,1.0,119.0
151,adaptive_frontier,84,0,0.368287037037037,24,32.0,4,1.0,119.0
152,adaptive_frontier,84,0,0.36863425925925924,24,32.0,4,1.0,119.0
153,adaptive_frontier,84,0,0.36898148148148147,24,32.0,4,1.0,119.0
154,adaptive_frontier,84,0,0.36898148148148147,24,32.0,4,1.0,119.0
155,adaptive_frontier,84,0,0.36909722222222224,24,32.0,4,1.0,119.0
156,adaptive_frontier,84,0,0.36909722222222224,24,32.0,4,1.0,119.0
157,adaptive_frontier,84,0,0.36909722222222224,24,32.0,4,1.0,119.0
158,adaptive_frontier,84,0,0.36909722222222224,24,32.0,4,1.0,119.0
159,adaptive_frontier,84,0,0.36909722222222224,24,32.0,4,1.0,119.0
160,adaptive_frontier,84,0,0.36909722222222224,24,32.0,5,1.0,119.0
161,adaptive_frontier,84,0,0.36909722222222224,24,32.0,5,1.0,119.0
162,adaptive_frontier,84,0,0.36909722222222224,24,32.0,5,1.0,119.0
163,adaptive_frontier,84,0,0.36909722222222224,24,32.0,5,1.0,119.0
164,adaptive_frontier,84,0,0.3695601851851852,24,32.0,5,1.0,119.0
165,adaptive_frontier,84,0,0.3695601851851852,24,32.0,5,1.0,119.0
166,adaptive_frontier,84,0,0.3695601851851852,24,32.0,5,1.0,119.0
167,adaptive_frontier,84,0,0.3695601851851852,24,32.0,5,1.0,119.0
168,adaptive_frontier,84,0,0.3695601851851852,24,32.0,5,1.0,119.0
169,adaptive_frontier,84,0,0.3695601851851852,24,32.0,5,1.0,119.0
170,adaptive_frontier,84,0,0.3696759259259259,24,32.0,5,1.0,119.0
171,adaptive_frontier,84,0,0.3697916666666667,24,32.0,5,1.0,119.0
172,adaptive_frontier,84,0,0.3701388888888889,24,32.0,5,1.0,119.0
173,adaptive_frontier,84,0,0.3701388888888889,24,32.0,5,1.0,119.0
174,adaptive_frontier,84,0,0.3701388888888889,24,32.0,5,1.0,119.0
175,adaptive_frontier,84,0,0.3701388888888889,24,32.0,5,1.0,119.0
176,adaptive_frontier,84,0,0.3701388888888889,24,32.0,5,1.0,119.0
177,adaptive_frontier,84,0,0.3701388888888889,24,32.0,5,1.0,119.0
178,adaptive_frontier,84,0,0.3701388888888889,24,32.0,5,1.0,119.0
179,adaptive_frontier,84,0,0.3701388888888889,24,32.0,5,1.0,119.0
180,adaptive_frontier,84,0,0.3701388888888889,24,32.0,5,1.0,119.0
181,adaptive_frontier,84,0,0.3701388888888889,24,32.0,5,1.0,119.0
182,adaptive_frontier,84,0,0.3701388888888889,24,32.0,5,1.0,119.0
183,adaptive_frontier,84,0,0.3701388888888889,24,32.0,5,1.0,119.0
184,adaptive_frontier,84,0,0.3701388888888889,24,32.0,5,1.0,119.0
185,adaptive_frontier,84,0,0.37025462962962963,24,32.0,5,1.0,119.0
186,adaptive_frontier,84,0,0.37025462962962963,24,32.0,5,1.0,119.0
